ID,Is_Lead
N3UXDVTF,1.0
5OY8PVUA,0.08578846
RSDW4ASM,0.06257351
LH8H3PTS,1.0
CSSGZP9Q,0.027633026
SKHABGYI,0.24502479
GFNPT3NG,0.25233078
CBKXYPE7,1.0
QGXXYFWE,0.85187024
DTLXTDMB,0.15598983
XQU9XWRT,0.021932706
NZMD3FOP,0.08664839
YHJCEHBM,0.10095726
P8Q24VFD,0.38614628
IMF54OGD,0.99636817
QXTFTJZR,0.00518598
RMBIAZPU,0.77344525
9VCZ5LPR,0.4838525
GSYBHMCW,0.07360367
X7C7Z2C3,0.12106944
FPUWSRYS,0.035053343
XPMQAAKG,0.24024275
EQ3C2DDV,0.1523154
WBBAFNBP,0.2481563
FYH9BSDA,0.056565955
JWNYLDQ2,0.38055962
OWYEXKMJ,0.5296678
PGE7SYWG,0.028884027
6S8GNM6C,0.8842581
EVGXQGGW,1.0
G3RBZKVF,0.06259977
WPRYJTHH,0.8909624
6PMYO4NW,0.8340848
4DPCCOT4,0.47060618
EVHK3KNC,0.060446337
C25XPJHR,0.9640319
MRAIW8WJ,0.0441149
FRHEUMRV,0.057150275
TDF6TDHD,0.026775537
MG2YF6UW,0.18336262
7GX9RWEC,0.8504865
6LM5QANA,0.12080397
J3DBQUJR,1.0
2O4EUQUG,0.013724793
COA38OVH,0.32446185
NUEETDF8,0.05519317
BP3FKBPZ,0.5169201
EEG8PEV4,0.011635587
G7JWN6JV,0.84539735
ESSIGXVU,0.9158818
8W6YED3T,0.9085893
TNCPHB6Z,1.0
SD3MES8O,0.25234792
3C3FBK8X,1.0
WUMUDSST,0.11054127
4DWPAOIX,0.008924027
5PRTDKXK,1.0
HVOBOSSI,0.24611826
4WTK9RBR,0.4795176
FEAFI9GC,1.0
EKN8UCSW,0.17222698
LEWKD4PA,0.97543836
B9JENQDR,0.99988675
BGVQQ2QF,1.0
SKA2MXXX,0.022030894
BRGRQGCV,0.098956086
FZDUYUZS,0.024073923
STHZCZMQ,0.07374262
AGWQXYSK,0.45171267
ZMXBDAFI,0.02302912
7HUWEUJO,0.024799474
RNPTWY6J,0.03825399
D63CE4JE,0.028852645
JWPYWNEU,0.23986197
CLU9WQQT,1.0
NR5WGFN3,0.10971693
F8TSYPVA,0.22905397
QP2KV4CW,0.008802638
GYKEBWCJ,0.031843286
F9S9YZME,0.014277235
N24NSEQJ,0.041025423
IDFGBLIU,1.0
FBOGFQFB,1.0
4VB7NFVX,0.30355132
R4I3U6WD,1.0
HNZWV5EM,0.14724472
UNFYHUVP,0.08268608
GJTTIERJ,1.0
5MAVNMJX,0.022798795
JZ4ZRZTA,0.021149062
8NG6UC8R,0.05631203
K9OYK83E,1.0
RB65FVXC,0.17968759
D2YB7S8P,0.47198886
9PFZ8GSE,0.026605226
KE9JE458,0.6142696
VO5TK8FH,0.023080157
RVXXEWTK,0.042335726
MS2BW42V,0.4465541
IZ2WTEUM,1.0
HFSBB5OA,0.47818822
I45PNTSC,0.31673425
AT8BBNEH,0.9772036
LGMCRTXE,0.96871984
FLHARRYM,0.9914157
D7SKYGEU,0.045152422
CDVFVZN7,0.9999496
CEWLRR8Y,0.059883628
LUCZHK3E,0.04199922
CXJPU8PX,0.29472375
EEZE8GXQ,0.06484863
JTGIKBCV,0.009623135
CJHYZVAV,0.11147479
BSZZU2BK,1.0
KSKVJWTS,0.45295858
N9BANBOO,0.18745966
X4KLM3YU,0.26154035
CYFJBWNG,0.99992967
JOUCPG5U,0.40418392
GQSWAG6M,0.035365596
7DQEOUAG,0.3908976
HA7JKNHG,0.09568257
FF7MPYXR,1.0
YMS7QOAS,0.028558685
DJ43FJEN,1.0
9G7CGD3C,0.16314365
DYBXGBFU,0.36776772
FJU3EAS5,0.6456718
2X4WKSFP,0.24758302
BUHDYYGL,0.06424135
QWWFB53L,0.36486158
4DIOJQQX,0.89339584
IQDNORWY,1.0
MKXO7DVG,0.0013319048
NIRZ4HID,1.0
5CSV6TOA,0.20054317
9SP9SJJE,0.22577211
GQ7VMAJN,0.5170659
VSJHZY3Q,0.049746532
BBHTJLPQ,0.042159397
Q3STKNUB,0.6423811
RX7XF57H,0.99575496
2AYJMXM2,0.7288216
XS3Q7AZR,0.47021547
NTFACGEL,0.914879
JRXVV5GJ,0.8999355
TPSEHTTQ,0.26533422
VNORJUB2,0.031433266
UPNEWLXW,1.0
ZFRVI2UZ,0.5041841
DAD4EMXW,0.999951
LUVNAEPN,0.010404396
KUKPJIXJ,0.3372837
EFFMCIMW,0.056829117
G8GN4JNV,0.009574766
F6YE3HVL,0.013706936
NXDXBMBF,0.31070107
MHSJQ4JV,0.06297562
ZV5H4FDP,0.24570516
SXHNHYFX,0.2746292
FFHSRPBN,0.04500916
Z2VJAMOW,0.2610177
HNS3R3D5,0.21564044
QADPUPRH,0.94857347
C6WQT4RX,0.056074914
56WAN93C,0.060073014
NRPPMJWP,0.029926866
XJFB5B9W,1.0
3BQVCYAE,0.20691083
EINEPRYC,0.29881886
CFEXBQSJ,1.0
SKAFGCWQ,0.3029562
GU8ONBGT,1.0
M9AFNCEQ,0.08463718
UUFE3JAX,0.25014174
PT59Y8HN,0.90357345
ARAZ5ZVL,0.013066738
PVNZKRS2,0.055073783
JPRR3MJX,0.9554923
EXZFCXZP,0.124880634
SDVPTGTB,0.21405268
EIJIAREQ,0.01154073
3BAYEXZC,0.3399638
MHNGXLNY,1.0
DCXCPZVX,0.35838646
GY3GGMD6,0.9970396
ZC6SSPYK,0.930616
XNOFGM36,0.74821925
BKAUTCVF,1.0
QCJLXDJ8,0.056491815
UGYADX5L,0.053610515
GGFGJNYK,0.07422393
CELABZOL,0.18299145
EGEBKGVH,1.0
OXWWZMVZ,0.27176875
YLUDZJQB,0.0903425
KPSVKJBB,0.4278202
QUBAWSUU,0.053901736
C2IB9QPQ,0.2454462
GEDNUQUA,0.12930068
XBSA5NGK,0.012858105
HXXI4BN2,0.9999114
JMOTEOOJ,0.24728437
EQQSMGXD,0.8730133
WRPD2HMF,1.0
4C7CY3ER,0.090719044
EAYJ4OJF,0.4002009
2MEMZBBY,0.12844463
NX428PF5,0.59344447
XYQ4HMEE,1.0
74QHCPOR,1.0
6CZVKQTC,0.033420365
LKI8SIWO,0.5006844
E7SJU7FV,0.833203
JRTVTWUY,0.012027642
EXQSXAHB,0.9272264
DAVGFGE3,0.6171964
NDYNMDUS,0.971865
HCJYF2QZ,0.093486086
MYGFN2IW,0.13242356
SOGYHWEX,0.41323468
XRDU4PBA,0.28515074
BUGVH4DZ,1.0
JNNEZCBB,0.02006071
5FKFGIZC,0.2956139
NUEGYUGH,0.071734205
ABFQUVTA,0.96061367
WMWAQLVG,0.06892819
IYVVBXWR,1.0
NREVGZLT,1.0
U3BH4IY4,0.29326904
EFMRYVOU,0.05918196
JYP6C5FS,0.21208002
KEPXCN2O,0.03429154
INAKY9RK,0.118769094
CWFCD2XN,0.7019913
DAJT6YYA,0.05901515
XV2WQ7GY,0.11775936
JWVNPODL,0.6471038
H5KVKZQY,1.0
HFSJS8WA,0.9070107
JE2Q5DCN,0.23256484
WFGZQVVN,0.47378716
DX8A78IA,0.06465606
LHDE2QJC,0.072440505
27WCHANV,0.6297726
NGDJFWPK,0.056746542
9AFT9Z67,0.6947778
8XMAYA7Z,0.9855016
T5TGKHOM,1.0
KNUQEVWC,0.044329185
DIFJFDR7,0.9460472
XKAB9QYG,0.030354608
CU7WX4M2,0.16972862
TUFWHICI,0.906032
CSUXS6UC,0.052895326
HEUYOQJS,0.07172491
ZXHATVUN,0.05407786
KWR4BJAI,0.046058636
F7RZRQVW,0.025937663
JUJWCYPP,0.07856087
2P8MMC3U,0.49965382
EBV3ROLX,0.36237547
FB33CRMM,0.49392432
8AXBJ3ZN,0.013521726
SZHWFXMQ,0.354059
NJYNANBT,0.08963788
F2DZBV9E,0.8117824
MWHOTDGD,1.0
JKGQ6Q59,0.030262506
4F4UVPIS,0.037273
KDBEZB4W,1.0
4IUEVZR6,0.36711138
CKDLDGBK,0.60436994
BMBMKLO5,0.4845635
L2DWAWQ8,0.5432397
UYXLWIRP,0.035113182
FIIFQK7R,0.9699609
TBMUHP5Y,0.29666528
ACKAWX6A,0.9771474
ZWGMQZGS,0.99999964
NYCJAH9H,0.15156958
3R3Q7LQU,0.6853134
NIBKBT5J,0.98697984
N9TMNZFO,0.04751533
TURJYWRJ,0.034091484
7M579PSP,0.029170748
6WSQZRZD,1.0
6P5GXEAY,1.0
DIRV6QNM,0.03688156
DKYWNCLE,0.38311774
R4MRAHPP,0.74258155
EKYVSQ5T,0.059809133
N4BRANZJ,0.96093225
BUXRZYW4,0.103246324
A6BSMDIU,0.099381775
G7LVRCOZ,0.054309737
XKWQPGCN,1.0
WXCVPZVR,0.55566114
QWT7FVWQ,0.16207866
UESNISUC,0.98724335
U96QQDMA,0.03228968
KGKRLGHN,0.10457873
B48AAWO4,0.39717337
4KDFRJTQ,1.0
V99WB3MP,0.068578064
9USF3V2T,0.27025327
8TTBHDWW,0.05289851
44NXV522,0.12434018
GUVTVHVA,0.14302354
FNMYKXQ8,0.036892157
AMM2AUGN,0.032713696
HNBGGECH,0.10530075
IAKCCEQE,0.9999999
TXHYU53A,0.03729487
J9TVCS4P,0.07548814
PQFG7RVU,0.08580928
E4XHEY5M,0.85242754
ZGXJAJHD,0.034875646
SF3U5N9N,0.14770819
GQAW8GKJ,0.15653281
BSYAT4Q6,1.0
MEMAFSXY,0.23495732
65RFJYZA,0.05948845
SPFVIIHP,0.20503081
7JYEFUQQ,0.090832464
XNZB34YR,0.8615626
WZBGLHSP,0.50896126
87GW5R2B,0.17091137
FEPZABDS,0.08318298
JNF4M6HC,0.22538856
BVCDEFKW,0.9168754
J3ZWSXCO,0.023578625
YBLEGRSE,0.18790358
WTF8P7V8,1.0
ABIYRCGE,0.055673163
KNMYXLRC,0.079422906
CFVLZIN7,0.25578249
K47UMJDR,0.043508828
2RDRCURM,0.5422931
N4HKJDBX,0.021556782
WGGRDUJM,0.12939548
6R8SWNWL,0.013250032
MB5EVGMF,0.0698385
4XMAPD2C,0.09079448
B382IJYT,0.96256316
AZIXBJDW,0.9935463
FJSWUU3X,0.9872515
TMB7UW6N,0.9999778
BEGGFDCW,0.06692125
TVJPH4BN,0.7898656
9FSPZ5WG,0.092285395
KOBVJ9DT,0.057930447
2VCDTZKX,0.11940052
JDTSV7UJ,1.0
MHVNW7PC,0.36257547
WSGMINXL,0.09782143
BAGZCANC,0.033910856
QU6LRB7T,0.08200556
77MMC3ZJ,0.018982364
HQKV8JZH,0.02979405
RU843WAT,0.08154746
3PRFSYJP,0.11030286
FZR8DAAY,0.99991107
BKBEQ7EH,0.085531205
BMBYJTCF,0.2622318
9F3JS3SS,0.022861192
LNTHB8EC,0.07438847
2NOO8MXG,0.9627608
FVEDRPAS,0.0050774612
C4UMWDFD,0.041329175
XMHRUSX7,0.9707338
VJMAGUNE,0.8862979
D3CYVWRZ,0.020586627
3CWZG8YW,0.10885167
7GW8HWJB,0.07268166
JEPSMPY6,0.9999994
BFOWNRPA,0.6572374
J2AGEJWO,0.057580233
ASM8RE94,0.5576345
TLZ5WSBY,0.0897167
SWFQFAFE,0.82928604
FGBY3BM3,0.35941175
CA5MVMTK,1.0
76O7BYB3,0.047480438
I8I4UQQ2,0.05603653
8Q4FXOQI,0.99996066
7N8S8RVP,0.029627386
JMNT6HKQ,0.07160232
4AQYP6T4,0.114390604
CCVEYPDT,0.160091
NEZUZXSE,0.09707639
ZYRBHE5X,0.051062793
BTHUEGSL,0.62573797
QUVYSJKC,0.22913419
SXNBY7P8,0.010632969
QCWOXVDT,1.0
SDBKBFUC,0.04648005
N3HQXP93,0.9582112
FJF2R559,0.084506586
DX2NSTRC,0.9999999
B7S5FXNB,0.9999968
FZNCCJS5,0.6607452
MFWRUU8O,0.06589364
KCKK5NAN,0.21368787
WLY7WNSY,0.3988794
TV7JSWHS,0.058158312
WEFRAEUB,0.025524769
WQKVFKYX,0.015047732
LDCWXFZR,0.19827218
7WYKPTE4,1.0
VXJR9OHG,0.07067692
DGBWPXE4,0.088372014
WOBGZCHF,0.18668707
GM5ZLTAD,0.9980349
EEYQ92WM,0.05720098
A9QTKLTQ,0.16779406
EVRYFMM5,0.15838082
HZT7GMIB,0.055492472
VQPBAQMK,0.23143746
HFBOEXFJ,0.025355838
MXGYNVZB,0.10194499
M9KP7EQW,0.1902574
M8PSGEVT,0.0111569585
8YJWOC4T,0.09063163
W7DPYWKU,0.4548231
HSESPJWF,0.3421379
AUUETMSE,0.11010437
EIBVIG5Z,0.6480307
AHLQFSXG,0.076810405
C6VMEVM9,0.19658898
JGRVWRRF,0.07403525
3EGEKWHW,0.9999958
N4X6DSFX,0.10343113
FKK9S25E,0.07690903
RZTPYTEW,0.99998796
JNEWQFNU,0.9999995
AUQJSUGZ,0.105144896
HUVXAHJI,0.3147741
V4TNVMQA,0.05179419
R9W4YUP6,0.07367449
SJVU6JTU,0.30089825
6Y8QBWPR,0.36340693
LQMX2YPW,0.05882123
JAHLSX5B,0.053177875
79ARKMPK,0.8949131
RCU9KEFC,0.06160073
IGTEJF6Z,0.07691969
MWCTTZKD,0.8669683
CTHTL8KP,0.01849108
BZHHVRK6,0.2361455
VMTNCLZT,0.03670461
QN7EONYV,1.0
3M3TQVJB,0.16540201
KRGBGRU4,1.0
KD8DRTPQ,0.010354784
OJAHSFEI,0.041786585
A5WDUTPR,1.0
LRHVBP6H,0.12650159
G8AFNBV3,0.058984395
G9MPN3TN,0.9999999
NVMUEXZS,0.18023518
KHY39N7W,0.057407953
UDFHXSNF,0.26669118
C4UHSO4M,1.0
KF8AQSMN,0.05472632
K72DSIY8,0.102877125
6PQT2YFR,0.9638218
M3X5VR2A,0.096065775
U5M6GKM7,0.09921186
BRYAIT3P,0.9999999
TEVB5SKJ,0.84499085
B8SQBSVB,0.028908346
5VSQVPCD,0.9999999
ARUFAQUG,0.24261697
BSEBPB5B,0.18879543
EQOHOMQT,0.1688524
H65H9VAB,0.10924498
8BFKOWDE,0.99988186
2JVZ5ZND,0.86839193
37UPT2GG,0.617048
PW4FQ6CY,0.1202752
GWZ4KHC5,0.36873356
X3A32ZZF,0.016654322
CGSBXAKR,0.17164056
7Q42UYDY,0.40339056
9GA7NGKE,0.05601985
G4DBSQT5,0.04692112
XJYQYVGA,0.13204235
84OKFQHS,0.048027176
BX8KYC5S,0.9217495
CHH2S35Z,0.09831402
7XFS9HEX,0.04815739
FBQGRLNV,0.04841757
2TTGLFLQ,0.066287614
2WRIMONC,1.0
CJBRGWGN,0.111095056
HANH6YZP,0.72137785
4KPA4YHR,1.0
DFPII22O,0.050114226
EJUUMWPQ,0.08322366
NNDUP9EE,0.23189712
CB5TGLCW,0.016485887
EUIWEHP4,0.8130669
IBV4SSPJ,0.04030197
PUXVSVTQ,0.083212934
LCKPRODK,0.17532395
XNRC4VHE,0.5095777
7OK937XC,0.45214498
ZZGRDMI9,0.05091413
5N2Z7YLL,0.05490962
K5EG5AHN,0.9434379
RGMTYHIQ,0.9319936
KR8BXBYI,0.2717385
KCFYYRC4,0.008422044
GHDVHBYI,0.99863476
Z5KN8VUG,1.0
GD6KQJZ6,0.48548275
VDU6B9FP,1.0
5RBD9D3D,0.010142737
BDQMQUCX,0.99998987
HHAY4EQP,1.0
XITEYKTK,0.060455654
A5CGK77N,0.066967234
FQVWNCGS,0.05034661
DMTN958M,0.013247919
CJB3RDDP,0.2758971
M7M3ZD4W,0.02962923
FFH5XEUC,0.991623
DRMDQNWQ,0.101621665
JYKXFWX3,0.019478474
LVFJPUDN,0.99999976
MEKQ7GCG,0.0753565
BSXVJKHS,0.8050976
H6BB5R3Z,0.05695861
RRTQIQJC,0.035902895
JIFBAYCB,0.08682864
AV2JZRVT,0.0018475973
3EJZUSRJ,0.07661415
KCPF5JAF,0.07583786
XQKVPKM6,0.016826699
JOCDNXXF,0.8806479
I9WJA6JF,0.9999075
9RSAUUPH,0.117863506
P36MMR7X,0.06411053
CARDYWPM,0.99999857
BCG8TQNU,1.0
IVVD5SDI,0.06825394
KHUDKRPY,0.27561444
CZWXZC96,0.0766266
GBDWHKPZ,0.0061675394
EM6INKA7,0.36106113
HCFX8ED7,0.04660842
EWVEGMSZ,0.061726756
TLMU4IA9,0.03428682
NHA4TOFK,0.116522916
P3FDRZXZ,0.14081423
HE6MSALD,0.09343231
FJFLVDDU,0.112723805
XKAQ5I8F,0.8250804
R2WQJLUY,0.02365794
ARKM4WXM,0.4637561
N8EGFHYY,1.0
EIZWMHTJ,0.2488148
MHXS3PMC,0.07793334
DYXCPZQY,0.9996427
EOFH3KXX,0.998281
MONOOTVT,1.0
YHBKXDXX,1.0
VUXK7TAA,0.49170607
CVZBBQVV,0.060098354
2EGUR28K,1.0
RZJLGYYY,0.32013172
HAEGBJQZ,0.25810695
LB4UJNDU,0.91003036
UAFJCYPO,0.39752185
6CFWA3NW,0.7056995
9VUKGTAI,0.27991414
WGU24R2Q,0.9999137
NUWD3FAY,0.110145114
2FB8VYNF,0.49578825
G8S5JR7U,1.0
E7GADWU6,0.3681353
QGVKWG2W,0.057490952
NRPYAN2I,0.98743594
LB9ZPNBY,0.8139093
KBUU9GTF,1.0
KTDHZXB8,1.0
CCERCB6H,0.08096875
NMJN8TQV,0.063194126
KHXJYMEI,0.04167061
C72RZOYA,0.26732004
DMJ9T46J,0.062191054
HLWMKRRA,0.63439685
QKFPXRFV,0.9890085
8QZNJIDP,0.9999881
XVPTR2AY,0.04043069
4VX8DC5R,1.0
MA8SO4SK,0.1007238
JMPKZWTU,0.11006219
BQL8ZKNW,0.9999995
3W9NM8ZH,0.9479892
ERXQJFCE,0.021767125
DRHQTRDS,0.4503658
JYSJGDDN,0.12096875
XW6BJF7L,0.056695126
MJ27JAKH,0.99998474
QBXUNKWA,0.06875228
NMWZTIEH,0.99972457
CQJBIP99,0.29588515
MGAK3GXZ,0.14391705
L6CSN3BB,1.0
WREQBSUI,0.49507067
E2WGCUPA,0.0038201173
8M2YTHRZ,1.0
F4JEQKNU,1.0
3IDP22GW,0.032157186
XAMJRCYU,0.036833208
DTER2R7D,0.051457018
I98Z8HNE,0.17262638
HR5XBJVM,0.15482022
YGZTMGB7,0.97573304
PSBOHVNJ,0.55550706
8QUFXEMA,0.03775243
KMGBZNCA,0.2890877
7ERZDEMI,0.042076282
GNLWEDZP,0.2098014
SPQEDCOU,0.016565252
NSQ4RKNO,0.061487034
DCV7CJDQ,0.8203627
5NYXHRMH,0.6090888
CRCXSST6,0.053378325
ACRPCPRE,0.089107946
DD8T2DRC,0.1371959
52MTEBDZ,0.05697944
P2PWARDS,0.0069196043
AWAJBXLB,0.012005133
CRA6MEMV,0.07544458
7ASYXE6A,0.5894444
6HBRAE9M,0.446946
URKOW8RA,0.2316918
MBHGUV56,0.091017164
6BRMRNTO,0.16521583
2QQGUDAK,0.009750965
EDZUZTOB,0.12841226
KWCTLHMC,0.35205963
MPAYJAXN,0.9999958
H3MXHXJO,0.059943557
SQTKLMAI,0.11353462
NBOOLRF5,0.06779903
MBXRFCTT,0.034472138
NMMPZMNA,0.022291128
AMW6NJCF,1.0
6CHFWCCQ,0.073052935
BSKFYPCC,0.58235896
KGN8GHKZ,1.0
HBJBJHOK,0.04475669
IJNW95EO,0.06264298
4N34ZZRA,0.15001123
6WKTEOFZ,0.16501668
FX94RDNW,0.12328808
KS4JBTL6,0.026457015
FJAVTJS7,1.0
UPQEVVMU,0.9999951
CRZB4ZGB,0.040137555
JYJRVZTT,0.9790004
KQK8S8CG,0.06760541
JFRO8OTN,0.08149225
2BLTXHSB,0.033345886
BZHZVPKC,0.03645282
GE4VFAJH,0.2253497
MADCDZES,0.06979144
D7YPJDAK,0.97603965
EAVAMG2B,0.24598968
9BJB9WNR,0.99999964
3TLLGKJA,0.29902062
F62R3PGZ,0.32244506
68WEXKVB,0.077223174
JXR5N7CH,0.99999964
L7I6EJMW,1.0
TRILX8QT,0.21955498
CQSTKDUX,0.09613049
AQKGFEZB,0.015348202
SAVZ56EA,0.06345296
VGRHH5BK,0.025137704
GTCDNMBF,0.004347663
XVMJMPCD,0.024815049
CKFQQNDA,0.27848125
QDHHEHWA,0.113953866
H6SXNKC7,0.018425431
E2JAMLQP,0.99564016
XZMGB5FR,0.74792236
EMABPFPH,0.05074055
KBGBNFWA,0.447188
IGFPECKT,0.21918885
KQUOKKT7,0.99135476
RBOQSGHA,0.075380936
X22A8KUZ,0.32181755
WB2SVZPT,0.3606482
DIFQVALO,0.8244009
QHHZBBMU,0.22623815
SJT5VHTP,0.3083945
O9FMB7MX,0.050942987
LDCJ5GBW,0.07916563
MOSXMCCN,0.25996292
FX3L4S6Z,0.6373335
HCCSVCEP,0.94373864
FDZXYMRH,0.9338331
LXEQHH2D,0.05024744
6HA3NXDS,0.047826275
68PYT3CF,0.023980243
VE4UYZTU,0.020841537
FRDT2DBR,0.7210731
GSD6VHA2,0.06651432
AMKSWFDH,0.03990308
XRYP3VYK,0.093174
XIFVSSV6,0.14252329
W4RJBEBS,0.4362998
5SUTW9QL,0.99999666
FAHIFIFF,0.16744223
4ZR2TMOA,0.008756937
EZBSYWQU,0.00022720145
FSCMUMLE,0.9826912
2LSC8W9Z,0.011504385
6RPGHRCA,0.08795813
CDX3MIHD,0.058410984
KJJHZMNJ,0.8886856
HABY38BN,0.9995993
X5ELUSJE,0.044497013
ZJTTQEEL,0.04103561
MHUC5RGD,0.02295762
NCWSS9X9,0.25809807
IMNXDL3Z,0.053040612
BTXMKNZR,0.1719738
RXY2YNXP,0.08907528
MWBFFQS8,0.010816326
XRQHD9HF,0.36694694
JDCPVCYR,0.13429256
8SKL8H7A,0.5149668
JYNRYFMJ,0.026120508
LBEENGGK,0.9947141
6CP6PTHP,0.11820237
JZPNE5IC,0.0237424
EXG8YGY8,0.23512304
G9IKZ7ZM,0.12164754
NRFCEPWB,0.36749437
KIO6ET4Y,0.9856866
C2V7HUFW,0.23301187
JMQ8HXVX,1.0
DZHFMHDP,0.11853065
DJYJX2LQ,0.93638533
DZXQUWMJ,0.110111214
B9PYFTEG,0.6159935
BYZM6IJU,0.018411517
OX8QRYTC,0.026012534
DPRMUEJH,0.48626015
F7VJVTPC,0.9955655
FBFSXNKI,0.9999014
NDJKC9JU,0.16740315
GXCMF6SK,0.102757655
MZKVMMS4,0.07730963
5CKXZQV6,0.013619029
BVVTQ46L,0.12255395
XYBBBVVF,0.17297249
LKJUDPFW,0.28663027
FIBAXTSJ,0.9999999
PX4ZNEC8,0.94739044
PASZ3TZA,0.10670087
56JJFDR2,0.13702439
DAUEAXV9,0.297184
GT3SHMCU,0.072978556
JMWTNUDB,0.10563834
VWAFGRYE,0.037720755
IZOUQCSK,0.016482107
25OTR6YQ,0.030216897
6CCREH8G,0.05548058
B7D5YXOD,0.9410334
VV4TJS8A,0.077909596
KHSDJXWT,0.13262992
YRNP87NE,0.276601
6WKPH9E9,0.15002152
JQSXEBGA,0.028934179
DLGVXWHS,0.4139686
K75U5YXV,0.038398333
GODZSYEN,0.30535066
D4WQ5JRA,0.9642483
8W387TWK,0.9932863
F4KMX5QM,0.5821921
NPYQKCC5,0.99999976
Z7XYQHLH,0.98914427
JCYZJMYR,0.22803985
9HPHCGHS,0.017749088
AG8YSH4M,0.804034
DAZOP4BA,0.071727954
CV8IK8X9,0.24659872
TWNNJKBX,0.988384
3WBWV7EX,0.061018426
NUKBFHG8,0.11131392
FPQKCEDO,0.9999999
AYHPAVUH,0.13616176
IYNZOF6K,0.9983341
8JGJ8TVA,0.05300817
BGGHCJ2P,0.5320394
29PCFKCG,0.44557983
VYSFNL5P,1.0
DPGKPM5P,0.99041134
N9VIFMHZ,0.9991555
FJHKOSSH,0.8968764
BM7QTWXD,0.9820358
JEAWZGY5,0.2198058
AMXVPAQW,0.69452363
6NPMVNPP,0.37935755
V6KDRPBY,0.024705805
B4MCCVVO,0.3090815
69XKCPBC,0.028925804
YCBHDT5P,0.92007834
VCGGAILJ,0.010481448
YENZ8DFZ,0.011663708
ZRXFGXH6,0.46882412
ZUSVDUE3,0.06774376
Q4GJCUZP,0.9953419
HVPZITBN,1.0
F9BRWDRG,0.8691715
DG5XRYOJ,0.16062632
F2GGTCD2,0.25057498
APW7EQTP,1.0
T9RBWPTW,0.0738246
TUVMYNMQ,0.052105036
XYFX5WQL,0.21407907
WDRGMKSE,0.064363495
FEUQUMOI,1.0
7HXMUQTC,0.42170975
EYWCWLXM,0.13770035
FMNZQTSX,0.07878241
BALUUQAP,0.21571377
6CET7BJA,0.11893726
SZGF26YZ,0.7770569
PBYPIG2U,0.90480304
HS2MGMPK,0.38181403
PEYRJZQS,0.10271136
UWRBD62Q,0.033212166
C5JNWH79,0.99854386
J3NTGAHU,0.09121662
PXJSBUVP,1.0
3KE3EEGT,0.5846271
YH7DFAZY,0.12115022
HDOSTZHZ,1.0
BNFYTZMZ,0.6881453
2RJYTKGU,0.9998381
ANHPQKSA,0.37591803
NKDVIVLJ,0.17143601
3QGPNTBL,0.1283328
P72BNE2P,0.06696171
ZJG2HC8M,0.06934488
BEWTRHJ7,0.080652095
CNXM8JVN,0.17598037
H7JTSSBU,0.06584252
VXWWRDEP,0.021624735
BBWDVHAS,0.05833886
QWDRBX9N,1.0
YXE7PFNK,0.026264027
EQT5X3B5,0.021255912
QPTX8DTC,0.3522773
AUYCFK9W,0.05721334
MUJZNZES,0.024608659
9ASTPH95,0.9202948
EATSKUUH,0.21982124
EEEZMHXQ,0.30464488
FGCP2LEE,0.07685478
BDJWIXPB,0.06928563
LV9HNTOO,0.01081048
AID8MGQG,0.39348832
LW8F5VYJ,0.13241288
VKZHTVNE,0.026174165
AENWPXT6,1.0
CVTRZN5P,0.16120471
2MXUF8MT,0.051739044
HEKVEQXU,0.8764772
IZKSKMWB,0.9999988
FK39K5PH,0.14310692
2QHTYUYB,0.082341515
FPRSBK89,0.116835535
5S2GPQID,0.25497234
GACQR6R7,0.8448347
ULZYVWRZ,0.00986794
WAL6YFUQ,0.040506765
PN54KVRS,0.08267504
AA8IYUDI,0.5464504
KF4WHA9U,0.02187834
4WORCJX4,0.28349715
TKACKRFV,0.9536261
PK6MDGNH,0.09023655
KFYJV3SS,1.0
GEORLUUU,0.022083154
7KHBEGWB,0.91448206
RYD8SLEN,0.020909924
XQ2BEXRO,0.1725668
HJ86CW9Y,0.88948494
CYLS7DNT,0.11202529
KFSQV3NH,0.074479334
FRKGHCPT,1.0
KYKABEVM,0.009284513
SBPE4Z8O,0.016563948
JMPMFHLR,0.79288554
9VQKLCKW,0.11040668
DEST8WJ5,0.9999968
HACPPGDE,0.5794418
J3UEGWVQ,0.021637063
UTOCTDD5,0.1676541
DEY4KFJ3,0.9999994
EZXR3YIW,0.083484
FQAYKMRO,0.018506892
5DHQATXW,0.38592273
C2TUXPA9,0.9734755
JPD7UBBZ,0.41895565
ERGDS55B,0.019639092
IAJXAQFH,0.58493084
8HGBLWXR,0.08101875
TU6A6AMH,0.32346743
CR8X248E,0.9171501
QTVRXSKX,0.27376986
DUJYW2TU,0.027781324
CYQGNEQ2,0.086320505
2TRJN5UF,0.037627615
7MPDDUR4,0.9999999
CYQEPFQT,0.011427617
IDZXREAW,0.4328918
U4QUHP7L,0.17194788
DK9CD7ZE,0.2955095
6HHA5RRK,0.9999975
49EXMJZ6,1.0
2G2EE3DT,0.13489847
CGXEVZMU,0.00982574
NR4CZSY2,0.14949365
C9MYME6K,0.8172267
DANNWQAR,0.7742268
CHMWB8HB,0.18493152
XPUXZUM3,0.0040666736
BRIVPZ3K,0.09488811
AA2LFP2A,0.4802098
DGWB49MS,0.010773966
EYWP4KGH,0.08287697
FCUK6HYX,1.0
JDYWX4KP,0.024724368
GMYUFPSA,0.0554032
